[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.000000,	 0.003\90.000,	 0.004\270.000,	   -1.#IND00,	   -1.#IND00,	   -0.001280,	  180.000003,	   -1.#IND00,	   -1.#IND00
    0.302875,	99.699\173.683,	 6.623\123.138,	   50.000001,	   -1.#IND00,	   93.076190,	   50.544826,	   -1.#IND00,	   -1.#IND00
    0.303292,	99.699\181.183,	 6.977\131.244,	   49.999992,	   -1.#IND00,	   92.722406,	   49.939529,	   -1.#IND00,	   -1.#IND00
    0.303708,	99.699\188.683,	 7.337\138.556,	   49.999986,	   -1.#IND00,	   92.362268,	   50.127200,	   -1.#IND00,	   -1.#IND00
    0.304125,	99.699\196.183,	 7.680\145.194,	   49.999985,	   -1.#IND00,	   92.019281,	   50.989008,	   -1.#IND00,	   -1.#IND00
    0.304542,	99.699\203.683,	 7.986\151.291,	   49.999997,	   -1.#IND00,	   91.713331,	   52.391991,	   -1.#IND00,	   -1.#IND00
    0.304958,	99.699\211.183,	 8.239\156.974,	   49.999994,	   -1.#IND00,	   91.460143,	   54.209442,	   -1.#IND00,	   -1.#IND00
    0.305375,	99.699\218.683,	 8.427\162.357,	   49.999988,	   -1.#IND00,	   91.271500,	   56.326083,	   -1.#IND00,	   -1.#IND00
    0.305792,	99.699\226.183,	 8.543\167.548,	   49.999981,	   -1.#IND00,	   91.155700,	   58.634709,	   -1.#IND00,	   -1.#IND00
    0.306208,	99.699\233.683,	 8.581\172.646,	   50.000000,	   -1.#IND00,	   91.117555,	   61.037396,	   -1.#IND00,	   -1.#IND00
    0.306625,	99.699\241.183,	 8.540\177.744,	   49.999994,	   -1.#IND00,	   91.158623,	   63.438774,	   -1.#IND00,	   -1.#IND00
    0.307042,	99.699\248.683,	 8.422\182.941,	   49.999984,	   -1.#IND00,	   91.277248,	   65.741740,	   -1.#IND00,	   -1.#IND00
    0.307458,	99.699\256.183,	 8.231\188.334,	   49.999986,	   -1.#IND00,	   91.468469,	   67.848845,	   -1.#IND00,	   -1.#IND00
    0.307875,	99.699\263.683,	 7.975\194.029,	   49.999999,	   -1.#IND00,	   91.723892,	   69.653926,	   -1.#IND00,	   -1.#IND00
    0.308292,	99.699\271.183,	 7.668\200.144,	   49.999992,	   -1.#IND00,	   92.031477,	   71.038686,	   -1.#IND00,	   -1.#IND00
    0.308708,	99.699\278.683,	 7.324\206.806,	   49.999988,	   -1.#IND00,	   92.375440,	   71.877188,	   -1.#IND00,	   -1.#IND00
    0.309125,	99.699\286.183,	 6.963\214.145,	   49.999983,	   -1.#IND00,	   92.735881,	   72.037941,	   -1.#IND00,	   -1.#IND00
    0.309542,	99.699\293.683,	 6.610\222.282,	   49.999998,	   -1.#IND00,	   93.088906,	   71.400985,	   -1.#IND00,	   -1.#IND00
    0.309958,	99.699\301.183,	 6.292\231.293,	   49.999996,	   -1.#IND00,	   93.407394,	   69.889872,	   -1.#IND00,	   -1.#IND00
    0.310375,	99.699\308.683,	 6.037\241.169,	   49.999984,	   -1.#IND00,	   93.662441,	   67.514293,	   -1.#IND00,	   -1.#IND00
    0.310792,	99.699\316.183,	 5.872\251.759,	   49.999983,	   -1.#IND00,	   93.827415,	   64.423656,	   -1.#IND00,	   -1.#IND00
    0.311208,	99.699\323.683,	 5.816\262.757,	   50.000001,	   -1.#IND00,	   93.883331,	   60.926020,	   -1.#IND00,	   -1.#IND00
    0.311625,	99.699\331.183,	 5.876\273.747,	   49.999992,	   -1.#IND00,	   93.823173,	   57.436509,	   -1.#IND00,	   -1.#IND00
    0.312042,	99.699\338.683,	 6.045\284.315,	   49.999986,	   -1.#IND00,	   93.654360,	   54.368217,	   -1.#IND00,	   -1.#IND00
    0.312458,	99.699\346.183,	 6.302\294.160,	   49.999985,	   -1.#IND00,	   93.396524,	   52.022744,	   -1.#IND00,	   -1.#IND00
    0.312875,	99.699\353.683,	 6.623\303.138,	   49.999997,	   -1.#IND00,	   93.076243,	   50.544582,	   -1.#IND00,	   -1.#IND00
    0.313292,	99.699\ 1.183,	 6.977\311.243,	   49.999994,	   -1.#IND00,	   92.722407,	   49.939699,	   -1.#IND00,	   -1.#IND00
    0.313708,	99.699\ 8.683,	 7.337\318.555,	   49.999987,	   -1.#IND00,	   92.362226,	   50.127573,	   -1.#IND00,	   -1.#IND00
    0.314125,	99.699\16.183,	 7.680\325.194,	   49.999989,	   -1.#IND00,	   92.019279,	   50.988874,	   -1.#IND00,	   -1.#IND00
    0.314542,	99.699\23.683,	 7.986\331.291,	   49.999994,	   -1.#IND00,	   91.713351,	   52.391727,	   -1.#IND00,	   -1.#IND00
    0.314958,	99.699\31.183,	 8.239\336.974,	   49.999995,	   -1.#IND00,	   91.460154,	   54.209427,	   -1.#IND00,	   -1.#IND00
    0.315375,	99.699\38.683,	 8.427\342.357,	   49.999989,	   -1.#IND00,	   91.271500,	   56.326230,	   -1.#IND00,	   -1.#IND00
    0.315792,	99.699\46.183,	 8.543\347.548,	   49.999985,	   -1.#IND00,	   91.155687,	   58.634921,	   -1.#IND00,	   -1.#IND00
    0.316208,	99.699\53.683,	 8.581\352.646,	   49.999996,	   -1.#IND00,	   91.117550,	   61.037232,	   -1.#IND00,	   -1.#IND00
    0.316625,	99.699\61.183,	 8.540\357.745,	   49.999996,	   -1.#IND00,	   91.158630,	   63.438478,	   -1.#IND00,	   -1.#IND00
    0.317042,	99.699\68.683,	 8.422\ 2.941,	   49.999986,	   -1.#IND00,	   91.277258,	   65.741927,	   -1.#IND00,	   -1.#IND00
    0.317458,	99.699\76.183,	 8.231\ 8.334,	   49.999988,	   -1.#IND00,	   91.468469,	   67.849070,	   -1.#IND00,	   -1.#IND00
    0.317875,	99.699\83.683,	 7.975\14.029,	   49.999996,	   -1.#IND00,	   91.723879,	   69.653829,	   -1.#IND00,	   -1.#IND00
    0.318292,	99.699\91.183,	 7.668\20.145,	   49.999994,	   -1.#IND00,	   92.031468,	   71.038520,	   -1.#IND00,	   -1.#IND00
    0.318708,	99.699\98.683,	 7.324\26.806,	   49.999988,	   -1.#IND00,	   92.375439,	   71.877056,	   -1.#IND00,	   -1.#IND00
    0.319125,	99.699\106.183,	 6.963\34.145,	   49.999987,	   -1.#IND00,	   92.735900,	   72.038112,	   -1.#IND00,	   -1.#IND00
    0.319542,	99.699\113.683,	 6.610\42.282,	   49.999994,	   -1.#IND00,	   93.088920,	   71.401231,	   -1.#IND00,	   -1.#IND00
    0.319958,	99.699\121.183,	 6.292\51.293,	   49.999996,	   -1.#IND00,	   93.407361,	   69.889724,	   -1.#IND00,	   -1.#IND00
    0.320375,	99.699\128.683,	 6.037\61.169,	   49.999987,	   -1.#IND00,	   93.662421,	   67.514138,	   -1.#IND00,	   -1.#IND00
    0.320792,	99.699\136.183,	 5.872\71.759,	   49.999986,	   -1.#IND00,	   93.827440,	   64.423685,	   -1.#IND00,	   -1.#IND00
    0.321208,	99.699\143.683,	 5.816\82.757,	   49.999997,	   -1.#IND00,	   93.883345,	   60.926073,	   -1.#IND00,	   -1.#IND00
    0.321625,	99.699\151.183,	 5.876\93.746,	   49.999994,	   -1.#IND00,	   93.823175,	   57.436571,	   -1.#IND00,	   -1.#IND00
    0.322042,	99.699\158.683,	 6.045\104.315,	   49.999987,	   -1.#IND00,	   93.654342,	   54.368289,	   -1.#IND00,	   -1.#IND00
    0.322458,	99.699\166.183,	 6.302\114.160,	   49.999988,	   -1.#IND00,	   93.396506,	   52.022764,	   -1.#IND00,	   -1.#IND00
    0.322875,	99.699\173.683,	 6.623\123.139,	   49.999995,	   -1.#IND00,	   93.076271,	   50.544398,	   -1.#IND00,	   -1.#IND00
    0.323292,	99.699\181.183,	 6.977\131.243,	   49.999995,	   -1.#IND00,	   92.722423,	   49.939661,	   -1.#IND00,	   -1.#IND00
    0.323708,	99.699\188.683,	 7.337\138.555,	   49.999988,	   -1.#IND00,	   92.362208,	   50.127772,	   -1.#IND00,	   -1.#IND00
    0.324125,	99.699\196.183,	 7.680\145.194,	   49.999990,	   -1.#IND00,	   92.019274,	   50.988861,	   -1.#IND00,	   -1.#IND00
    0.324542,	99.699\203.683,	 7.986\151.291,	   49.999993,	   -1.#IND00,	   91.713355,	   52.391625,	   -1.#IND00,	   -1.#IND00
    0.324958,	99.699\211.183,	 8.239\156.974,	   49.999995,	   -1.#IND00,	   91.460160,	   54.209354,	   -1.#IND00,	   -1.#IND00
    0.325375,	99.699\218.683,	 8.427\162.357,	   49.999990,	   -1.#IND00,	   91.271506,	   56.326187,	   -1.#IND00,	   -1.#IND00
    0.325792,	99.699\226.183,	 8.543\167.548,	   49.999988,	   -1.#IND00,	   91.155682,	   58.635090,	   -1.#IND00,	   -1.#IND00
    0.326208,	99.699\233.683,	 8.581\172.646,	   49.999994,	   -1.#IND00,	   91.117542,	   61.037256,	   -1.#IND00,	   -1.#IND00
    0.326625,	99.699\241.183,	 8.540\177.745,	   49.999996,	   -1.#IND00,	   91.158630,	   63.438227,	   -1.#IND00,	   -1.#IND00
    0.327042,	99.699\248.683,	 8.422\182.941,	   49.999988,	   -1.#IND00,	   91.277264,	   65.741926,	   -1.#IND00,	   -1.#IND00
    0.327458,	99.699\256.183,	 8.231\188.334,	   49.999989,	   -1.#IND00,	   91.468473,	   67.849199,	   -1.#IND00,	   -1.#IND00
    0.327875,	99.699\263.683,	 7.975\194.029,	   49.999994,	   -1.#IND00,	   91.723875,	   69.653837,	   -1.#IND00,	   -1.#IND00
    0.328292,	99.699\271.183,	 7.668\200.144,	   49.999994,	   -1.#IND00,	   92.031464,	   71.038520,	   -1.#IND00,	   -1.#IND00
    0.328708,	99.699\278.683,	 7.324\206.806,	   49.999989,	   -1.#IND00,	   92.375430,	   71.876938,	   -1.#IND00,	   -1.#IND00
    0.329125,	99.699\286.183,	 6.963\214.145,	   49.999989,	   -1.#IND00,	   92.735900,	   72.038067,	   -1.#IND00,	   -1.#IND00
    0.329542,	99.699\293.683,	 6.610\222.282,	   49.999993,	   -1.#IND00,	   93.088937,	   71.401412,	   -1.#IND00,	   -1.#IND00
    0.329958,	99.699\301.183,	 6.292\231.293,	   49.999996,	   -1.#IND00,	   93.407352,	   69.889737,	   -1.#IND00,	   -1.#IND00
    0.330375,	99.699\308.683,	 6.037\241.169,	   49.999989,	   -1.#IND00,	   93.662402,	   67.514051,	   -1.#IND00,	   -1.#IND00
    0.330792,	99.699\316.183,	 5.872\251.759,	   49.999989,	   -1.#IND00,	   93.827448,	   64.423690,	   -1.#IND00,	   -1.#IND00
    0.331208,	99.699\323.683,	 5.816\262.757,	   49.999995,	   -1.#IND00,	   93.883352,	   60.926094,	   -1.#IND00,	   -1.#IND00
    0.331625,	99.699\331.183,	 5.876\273.746,	   49.999995,	   -1.#IND00,	   93.823180,	   57.436602,	   -1.#IND00,	   -1.#IND00
    0.332042,	99.699\338.683,	 6.045\284.315,	   49.999988,	   -1.#IND00,	   93.654341,	   54.368329,	   -1.#IND00,	   -1.#IND00
    0.332458,	99.699\346.183,	 6.303\294.160,	   49.999990,	   -1.#IND00,	   93.396489,	   52.022832,	   -1.#IND00,	   -1.#IND00
    0.332875,	99.699\353.683,	 6.623\303.139,	   49.999993,	   -1.#IND00,	   93.076277,	   50.544333,	   -1.#IND00,	   -1.#IND00
    0.333292,	99.699\ 1.183,	 6.977\311.243,	   49.999995,	   -1.#IND00,	   92.722440,	   49.939573,	   -1.#IND00,	   -1.#IND00
    0.333708,	99.699\ 8.683,	 7.337\318.555,	   49.999989,	   -1.#IND00,	   92.362205,	   50.127860,	   -1.#IND00,	   -1.#IND00
    0.334125,	99.699\16.183,	 7.680\325.194,	   49.999992,	   -1.#IND00,	   92.019270,	   50.988919,	   -1.#IND00,	   -1.#IND00
    0.334542,	99.699\23.683,	 7.986\331.291,	   49.999992,	   -1.#IND00,	   91.713355,	   52.391609,	   -1.#IND00,	   -1.#IND00
    0.334958,	99.699\31.183,	 8.239\336.974,	   49.999995,	   -1.#IND00,	   91.460162,	   54.209326,	   -1.#IND00,	   -1.#IND00
    0.335375,	99.699\38.683,	 8.427\342.357,	   49.999991,	   -1.#IND00,	   91.271512,	   56.326112,	   -1.#IND00,	   -1.#IND00
    0.335792,	99.699\46.183,	 8.543\347.548,	   49.999990,	   -1.#IND00,	   91.155684,	   58.635143,	   -1.#IND00,	   -1.#IND00
    0.336208,	99.699\53.683,	 8.581\352.646,	   49.999992,	   -1.#IND00,	   91.117538,	   61.037342,	   -1.#IND00,	   -1.#IND00
    0.336625,	99.699\61.183,	 8.540\357.745,	   49.999996,	   -1.#IND00,	   91.158627,	   63.438146,	   -1.#IND00,	   -1.#IND00
    0.337042,	99.699\68.683,	 8.422\ 2.941,	   49.999990,	   -1.#IND00,	   91.277265,	   65.741872,	   -1.#IND00,	   -1.#IND00
    0.337458,	99.699\76.183,	 8.231\ 8.334,	   49.999991,	   -1.#IND00,	   91.468475,	   67.849232,	   -1.#IND00,	   -1.#IND00
    0.337875,	99.699\83.683,	 7.975\14.029,	   49.999993,	   -1.#IND00,	   91.723875,	   69.653850,	   -1.#IND00,	   -1.#IND00
    0.338292,	99.699\91.183,	 7.668\20.144,	   49.999995,	   -1.#IND00,	   92.031463,	   71.038549,	   -1.#IND00,	   -1.#IND00
    0.338708,	99.699\98.683,	 7.324\26.806,	   49.999990,	   -1.#IND00,	   92.375424,	   71.876882,	   -1.#IND00,	   -1.#IND00
    0.339125,	99.699\106.183,	 6.963\34.145,	   49.999991,	   -1.#IND00,	   92.735896,	   72.038004,	   -1.#IND00,	   -1.#IND00
    0.339542,	99.699\113.683,	 6.610\42.281,	   49.999992,	   -1.#IND00,	   93.088946,	   71.401494,	   -1.#IND00,	   -1.#IND00
    0.339958,	99.699\121.183,	 6.292\51.293,	   49.999996,	   -1.#IND00,	   93.407353,	   69.889783,	   -1.#IND00,	   -1.#IND00
    0.340375,	99.699\128.683,	 6.037\61.169,	   49.999990,	   -1.#IND00,	   93.662393,	   67.514028,	   -1.#IND00,	   -1.#IND00
    0.340792,	99.699\136.183,	 5.872\71.759,	   49.999990,	   -1.#IND00,	   93.827447,	   64.423686,	   -1.#IND00,	   -1.#IND00
    0.341208,	99.699\143.683,	 5.816\82.757,	   49.999993,	   -1.#IND00,	   93.883351,	   60.926090,	   -1.#IND00,	   -1.#IND00
    0.341625,	99.699\151.183,	 5.876\93.746,	   49.999995,	   -1.#IND00,	   93.823188,	   57.436605,	   -1.#IND00,	   -1.#IND00
    0.342042,	99.699\158.683,	 6.045\104.315,	   49.999990,	   -1.#IND00,	   93.654348,	   54.368345,	   -1.#IND00,	   -1.#IND00
    0.342458,	99.699\166.183,	 6.303\114.160,	   49.999991,	   -1.#IND00,	   93.396479,	   52.022893,	   -1.#IND00,	   -1.#IND00
    0.342875,	99.699\173.683,	 6.623\123.139,	   49.999992,	   -1.#IND00,	   93.076276,	   50.544328,	   -1.#IND00,	   -1.#IND00
    0.343292,	99.699\181.183,	 6.977\131.243,	   49.999995,	   -1.#IND00,	   92.722448,	   49.939509,	   -1.#IND00,	   -1.#IND00
    0.343708,	99.699\188.683,	 7.337\138.555,	   49.999991,	   -1.#IND00,	   92.362206,	   50.127872,	   -1.#IND00,	   -1.#IND00
    0.344125,	99.699\196.183,	 7.680\145.194,	   49.999992,	   -1.#IND00,	   92.019270,	   50.988917,	   -1.#IND00,	   -1.#IND00
    0.344542,	99.699\203.683,	 7.986\151.291,	   49.999992,	   -1.#IND00,	   91.713355,	   52.391608,	   -1.#IND00,	   -1.#IND00
    0.344958,	99.699\211.183,	 8.239\156.974,	   49.999994,	   -1.#IND00,	   91.460160,	   54.209329,	   -1.#IND00,	   -1.#IND00
    0.345375,	99.699\218.683,	 8.427\162.357,	   49.999992,	   -1.#IND00,	   91.271516,	   56.326034,	   -1.#IND00,	   -1.#IND00
    0.345792,	99.699\226.183,	 8.543\167.548,	   49.999992,	   -1.#IND00,	   91.155686,	   58.635134,	   -1.#IND00,	   -1.#IND00
    0.346208,	99.699\233.683,	 8.581\172.646,	   49.999992,	   -1.#IND00,	   91.117537,	   61.037400,	   -1.#IND00,	   -1.#IND00
    0.346625,	99.699\241.183,	 8.540\177.745,	   49.999995,	   -1.#IND00,	   91.158625,	   63.438095,	   -1.#IND00,	   -1.#IND00
    0.347042,	99.699\248.683,	 8.422\182.941,	   49.999991,	   -1.#IND00,	   91.277264,	   65.741834,	   -1.#IND00,	   -1.#IND00
    0.347458,	99.699\256.183,	 8.231\188.334,	   49.999992,	   -1.#IND00,	   91.468475,	   67.849235,	   -1.#IND00,	   -1.#IND00
    0.347875,	99.699\263.683,	 7.975\194.029,	   49.999993,	   -1.#IND00,	   91.723874,	   69.653831,	   -1.#IND00,	   -1.#IND00
    0.348292,	99.699\271.183,	 7.668\200.144,	   49.999994,	   -1.#IND00,	   92.031464,	   71.038594,	   -1.#IND00,	   -1.#IND00
    0.348708,	99.699\278.683,	 7.324\206.806,	   49.999991,	   -1.#IND00,	   92.375421,	   71.876887,	   -1.#IND00,	   -1.#IND00
    0.349125,	99.699\286.183,	 6.963\214.145,	   49.999992,	   -1.#IND00,	   92.735889,	   72.037932,	   -1.#IND00,	   -1.#IND00
    0.349542,	99.699\293.683,	 6.610\222.281,	   49.999992,	   -1.#IND00,	   93.088949,	   71.401519,	   -1.#IND00,	   -1.#IND00
    0.349958,	99.699\301.183,	 6.292\231.293,	   49.999995,	   -1.#IND00,	   93.407355,	   69.889824,	   -1.#IND00,	   -1.#IND00
    0.350375,	99.699\308.683,	 6.037\241.169,	   49.999992,	   -1.#IND00,	   93.662388,	   67.514026,	   -1.#IND00,	   -1.#IND00
    0.350792,	99.699\316.183,	 5.872\251.759,	   49.999991,	   -1.#IND00,	   93.827448,	   64.423703,	   -1.#IND00,	   -1.#IND00
    0.351208,	99.699\323.683,	 5.816\262.757,	   49.999992,	   -1.#IND00,	   93.883349,	   60.926101,	   -1.#IND00,	   -1.#IND00
    0.351625,	99.699\331.183,	 5.876\273.746,	   49.999995,	   -1.#IND00,	   93.823187,	   57.436611,	   -1.#IND00,	   -1.#IND00
    0.352042,	99.699\338.683,	 6.045\284.315,	   49.999991,	   -1.#IND00,	   93.654356,	   54.368343,	   -1.#IND00,	   -1.#IND00
    0.352458,	99.699\346.183,	 6.303\294.160,	   49.999992,	   -1.#IND00,	   93.396477,	   52.022928,	   -1.#IND00,	   -1.#IND00
    0.352875,	99.699\353.683,	 6.623\303.139,	   49.999992,	   -1.#IND00,	   93.076272,	   50.544349,	   -1.#IND00,	   -1.#IND00
    0.353292,	99.699\ 1.183,	 6.977\311.243,	   49.999994,	   -1.#IND00,	   92.722454,	   49.939478,	   -1.#IND00,	   -1.#IND00
    0.353708,	99.699\ 8.683,	 7.337\318.555,	   49.999992,	   -1.#IND00,	   92.362208,	   50.127878,	   -1.#IND00,	   -1.#IND00
    0.354125,	99.699\16.183,	 7.680\325.194,	   49.999993,	   -1.#IND00,	   92.019272,	   50.988928,	   -1.#IND00,	   -1.#IND00
    0.354542,	99.699\23.683,	 7.986\331.291,	   49.999992,	   -1.#IND00,	   91.713356,	   52.391608,	   -1.#IND00,	   -1.#IND00
    0.354958,	99.699\31.183,	 8.239\336.974,	   49.999994,	   -1.#IND00,	   91.460159,	   54.209356,	   -1.#IND00,	   -1.#IND00
    0.355375,	99.699\38.683,	 8.427\342.357,	   49.999993,	   -1.#IND00,	   91.271516,	   56.326006,	   -1.#IND00,	   -1.#IND00
    0.355792,	99.699\46.183,	 8.543\347.548,	   49.999993,	   -1.#IND00,	   91.155688,	   58.635102,	   -1.#IND00,	   -1.#IND00
    0.356208,	99.699\53.683,	 8.581\352.645,	   49.999992,	   -1.#IND00,	   91.117537,	   61.037434,	   -1.#IND00,	   -1.#IND00
    0.356625,	99.699\61.183,	 8.540\357.745,	   49.999994,	   -1.#IND00,	   91.158624,	   63.438098,	   -1.#IND00,	   -1.#IND00
    0.357042,	99.699\68.683,	 8.422\ 2.941,	   49.999992,	   -1.#IND00,	   91.277263,	   65.741812,	   -1.#IND00,	   -1.#IND00
    0.357458,	99.699\76.183,	 8.231\ 8.334,	   49.999992,	   -1.#IND00,	   91.468474,	   67.849232,	   -1.#IND00,	   -1.#IND00
    0.357875,	99.699\83.683,	 7.975\14.029,	   49.999992,	   -1.#IND00,	   91.723872,	   69.653807,	   -1.#IND00,	   -1.#IND00
    0.358292,	99.699\91.183,	 7.668\20.144,	   49.999994,	   -1.#IND00,	   92.031464,	   71.038604,	   -1.#IND00,	   -1.#IND00
    0.358708,	99.699\98.683,	 7.324\26.806,	   49.999992,	   -1.#IND00,	   92.375421,	   71.876906,	   -1.#IND00,	   -1.#IND00
    0.359125,	99.699\106.183,	 6.963\34.145,	   49.999993,	   -1.#IND00,	   92.735885,	   72.037902,	   -1.#IND00,	   -1.#IND00
    0.359542,	99.699\113.683,	 6.610\42.281,	   49.999992,	   -1.#IND00,	   93.088949,	   71.401520,	   -1.#IND00,	   -1.#IND00
    0.359958,	99.699\121.183,	 6.292\51.293,	   49.999994,	   -1.#IND00,	   93.407356,	   69.889849,	   -1.#IND00,	   -1.#IND00
    0.360375,	99.699\128.683,	 6.037\61.169,	   49.999993,	   -1.#IND00,	   93.662386,	   67.514035,	   -1.#IND00,	   -1.#IND00
    0.360792,	99.699\136.183,	 5.872\71.759,	   49.999992,	   -1.#IND00,	   93.827448,	   64.423719,	   -1.#IND00,	   -1.#IND00
    0.361208,	99.699\143.683,	 5.816\82.757,	   49.999992,	   -1.#IND00,	   93.883347,	   60.926112,	   -1.#IND00,	   -1.#IND00
    0.361625,	99.699\151.183,	 5.876\93.746,	   49.999994,	   -1.#IND00,	   93.823186,	   57.436617,	   -1.#IND00,	   -1.#IND00
    0.362042,	99.699\158.683,	 6.045\104.315,	   49.999992,	   -1.#IND00,	   93.654361,	   54.368341,	   -1.#IND00,	   -1.#IND00
    0.362458,	99.699\166.183,	 6.303\114.160,	   49.999993,	   -1.#IND00,	   93.396477,	   52.022944,	   -1.#IND00,	   -1.#IND00
    0.362875,	99.699\173.683,	 6.623\123.139,	   49.999992,	   -1.#IND00,	   93.076271,	   50.544368,	   -1.#IND00,	   -1.#IND00
    0.363292,	99.699\181.183,	 6.977\131.243,	   49.999994,	   -1.#IND00,	   92.722456,	   49.939462,	   -1.#IND00,	   -1.#IND00
    0.363708,	99.699\188.683,	 7.337\138.555,	   49.999992,	   -1.#IND00,	   92.362209,	   50.127872,	   -1.#IND00,	   -1.#IND00
    0.364125,	99.699\196.183,	 7.680\145.194,	   49.999993,	   -1.#IND00,	   92.019273,	   50.988910,	   -1.#IND00,	   -1.#IND00
    0.364542,	99.699\203.683,	 7.986\151.291,	   49.999992,	   -1.#IND00,	   91.713358,	   52.391587,	   -1.#IND00,	   -1.#IND00
    0.364958,	99.699\211.183,	 8.239\156.974,	   49.999993,	   -1.#IND00,	   91.460158,	   54.209367,	   -1.#IND00,	   -1.#IND00
    0.365375,	99.699\218.683,	 8.427\162.357,	   49.999993,	   -1.#IND00,	   91.271517,	   56.325984,	   -1.#IND00,	   -1.#IND00
    0.365792,	99.699\226.183,	 8.543\167.548,	   49.999993,	   -1.#IND00,	   91.155689,	   58.635067,	   -1.#IND00,	   -1.#IND00
    0.366208,	99.699\233.683,	 8.581\172.645,	   49.999992,	   -1.#IND00,	   91.117537,	   61.037438,	   -1.#IND00,	   -1.#IND00
    0.366625,	99.699\241.183,	 8.540\177.745,	   49.999994,	   -1.#IND00,	   91.158624,	   63.438081,	   -1.#IND00,	   -1.#IND00
    0.367042,	99.699\248.683,	 8.422\182.941,	   49.999993,	   -1.#IND00,	   91.277262,	   65.741798,	   -1.#IND00,	   -1.#IND00
    0.367458,	99.699\256.183,	 8.231\188.334,	   49.999993,	   -1.#IND00,	   91.468473,	   67.849233,	   -1.#IND00,	   -1.#IND00
    0.367875,	99.699\263.683,	 7.975\194.029,	   49.999992,	   -1.#IND00,	   91.723871,	   69.653781,	   -1.#IND00,	   -1.#IND00
    0.368292,	99.699\271.183,	 7.668\200.144,	   49.999994,	   -1.#IND00,	   92.031463,	   71.038605,	   -1.#IND00,	   -1.#IND00
    0.368708,	99.699\278.683,	 7.324\206.806,	   49.999993,	   -1.#IND00,	   92.375421,	   71.876929,	   -1.#IND00,	   -1.#IND00
    0.369125,	99.699\286.183,	 6.963\214.145,	   49.999993,	   -1.#IND00,	   92.735881,	   72.037884,	   -1.#IND00,	   -1.#IND00
    0.369542,	99.699\293.683,	 6.610\222.281,	   49.999992,	   -1.#IND00,	   93.088947,	   71.401518,	   -1.#IND00,	   -1.#IND00
    0.369958,	99.699\301.183,	 6.292\231.293,	   49.999994,	   -1.#IND00,	   93.407357,	   69.889865,	   -1.#IND00,	   -1.#IND00
    0.370375,	99.699\308.683,	 6.037\241.169,	   49.999993,	   -1.#IND00,	   93.662384,	   67.514039,	   -1.#IND00,	   -1.#IND00
    0.370792,	99.699\316.183,	 5.872\251.759,	   49.999993,	   -1.#IND00,	   93.827449,	   64.423738,	   -1.#IND00,	   -1.#IND00
    0.371208,	99.699\323.683,	 5.816\262.757,	   49.999992,	   -1.#IND00,	   93.883347,	   60.926130,	   -1.#IND00,	   -1.#IND00
    0.371625,	99.699\331.183,	 5.876\273.746,	   49.999994,	   -1.#IND00,	   93.823183,	   57.436631,	   -1.#IND00,	   -1.#IND00
    0.372042,	99.699\338.683,	 6.045\284.315,	   49.999992,	   -1.#IND00,	   93.654364,	   54.368342,	   -1.#IND00,	   -1.#IND00
    0.372458,	99.699\346.183,	 6.303\294.160,	   49.999993,	   -1.#IND00,	   93.396480,	   52.022951,	   -1.#IND00,	   -1.#IND00
    0.372875,	99.699\353.683,	 6.623\303.138,	   49.999992,	   -1.#IND00,	   93.076270,	   50.544385,	   -1.#IND00,	   -1.#IND00
    0.373292,	99.699\ 1.183,	 6.977\311.243,	   49.999993,	   -1.#IND00,	   92.722459,	   49.939459,	   -1.#IND00,	   -1.#IND00
    0.373708,	99.699\ 8.683,	 7.337\318.555,	   49.999993,	   -1.#IND00,	   92.362210,	   50.127878,	   -1.#IND00,	   -1.#IND00
    0.374125,	99.699\16.183,	 7.680\325.194,	   49.999993,	   -1.#IND00,	   92.019274,	   50.988916,	   -1.#IND00,	   -1.#IND00
    0.374542,	99.699\23.683,	 7.986\331.291,	   49.999992,	   -1.#IND00,	   91.713361,	   52.391574,	   -1.#IND00,	   -1.#IND00
    0.374958,	99.699\31.183,	 8.239\336.973,	   49.999993,	   -1.#IND00,	   91.460158,	   54.209378,	   -1.#IND00,	   -1.#IND00
    0.375375,	99.699\38.683,	 8.427\342.357,	   49.999993,	   -1.#IND00,	   91.271517,	   56.325988,	   -1.#IND00,	   -1.#IND00
    0.375792,	99.699\46.183,	 8.543\347.548,	   49.999993,	   -1.#IND00,	   91.155690,	   58.635046,	   -1.#IND00,	   -1.#IND00
    0.376208,	99.699\53.683,	 8.581\352.645,	   49.999992,	   -1.#IND00,	   91.117537,	   61.037440,	   -1.#IND00,	   -1.#IND00
    0.376625,	99.699\61.183,	 8.540\357.745,	   49.999993,	   -1.#IND00,	   91.158624,	   63.438083,	   -1.#IND00,	   -1.#IND00
    0.377042,	99.699\68.683,	 8.422\ 2.941,	   49.999993,	   -1.#IND00,	   91.277262,	   65.741785,	   -1.#IND00,	   -1.#IND00
    0.377458,	99.699\76.183,	 8.231\ 8.334,	   49.999993,	   -1.#IND00,	   91.468472,	   67.849236,	   -1.#IND00,	   -1.#IND00
    0.377875,	99.699\83.683,	 7.975\14.029,	   49.999992,	   -1.#IND00,	   91.723869,	   69.653768,	   -1.#IND00,	   -1.#IND00
