[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.303708,	99.699\188.683,	 7.337\138.555,	   49.999986,	   -1.#IND00,	   92.362387,	   50.127860,	   -1.#IND00,	   -1.#IND00
    0.304125,	99.699\196.183,	 7.680\145.194,	   49.999985,	   -1.#IND00,	   92.019400,	   50.989554,	   -1.#IND00,	   -1.#IND00
    0.304542,	99.699\203.683,	 7.986\151.291,	   49.999997,	   -1.#IND00,	   91.713447,	   52.392444,	   -1.#IND00,	   -1.#IND00
    0.304958,	99.699\211.183,	 8.239\156.973,	   49.999994,	   -1.#IND00,	   91.460252,	   54.209819,	   -1.#IND00,	   -1.#IND00
    0.305375,	99.699\218.683,	 8.427\162.357,	   49.999988,	   -1.#IND00,	   91.271600,	   56.326402,	   -1.#IND00,	   -1.#IND00
    0.305792,	99.699\226.183,	 8.543\167.548,	   49.999981,	   -1.#IND00,	   91.155789,	   58.634989,	   -1.#IND00,	   -1.#IND00
    0.306208,	99.699\233.683,	 8.581\172.645,	   50.000000,	   -1.#IND00,	   91.117631,	   61.037651,	   -1.#IND00,	   -1.#IND00
    0.306625,	99.699\241.183,	 8.540\177.744,	   49.999994,	   -1.#IND00,	   91.158686,	   63.439021,	   -1.#IND00,	   -1.#IND00
    0.307042,	99.699\248.683,	 8.422\182.941,	   49.999984,	   -1.#IND00,	   91.277296,	   65.741995,	   -1.#IND00,	   -1.#IND00
    0.307458,	99.699\256.183,	 8.230\188.334,	   49.999986,	   -1.#IND00,	   91.468502,	   67.849127,	   -1.#IND00,	   -1.#IND00
    0.307875,	99.699\263.683,	 7.975\194.029,	   49.999999,	   -1.#IND00,	   91.723911,	   69.654254,	   -1.#IND00,	   -1.#IND00
    0.308292,	99.699\271.183,	 7.668\200.144,	   49.999992,	   -1.#IND00,	   92.031484,	   71.039084,	   -1.#IND00,	   -1.#IND00
    0.308708,	99.699\278.683,	 7.324\206.805,	   49.999988,	   -1.#IND00,	   92.375437,	   71.877679,	   -1.#IND00,	   -1.#IND00
    0.309125,	99.699\286.183,	 6.963\214.145,	   49.999983,	   -1.#IND00,	   92.735871,	   72.038553,	   -1.#IND00,	   -1.#IND00
    0.309542,	99.699\293.683,	 6.610\222.281,	   49.999998,	   -1.#IND00,	   93.088894,	   71.401742,	   -1.#IND00,	   -1.#IND00
    0.309958,	99.699\301.183,	 6.292\231.292,	   49.999996,	   -1.#IND00,	   93.407386,	   69.890790,	   -1.#IND00,	   -1.#IND00
    0.310375,	99.699\308.683,	 6.037\241.168,	   49.999984,	   -1.#IND00,	   93.662441,	   67.515369,	   -1.#IND00,	   -1.#IND00
    0.310792,	99.699\316.183,	 5.872\251.758,	   49.999983,	   -1.#IND00,	   93.827429,	   64.424861,	   -1.#IND00,	   -1.#IND00
    0.311208,	99.699\323.683,	 5.816\262.756,	   50.000001,	   -1.#IND00,	   93.883365,	   60.927295,	   -1.#IND00,	   -1.#IND00
    0.311625,	99.699\331.183,	 5.876\273.745,	   49.999992,	   -1.#IND00,	   93.823227,	   57.437780,	   -1.#IND00,	   -1.#IND00
    0.312042,	99.699\338.683,	 6.045\284.314,	   49.999986,	   -1.#IND00,	   93.654434,	   54.369416,	   -1.#IND00,	   -1.#IND00
    0.312458,	99.699\346.183,	 6.302\294.159,	   49.999985,	   -1.#IND00,	   93.396615,	   52.023821,	   -1.#IND00,	   -1.#IND00
    0.312875,	99.699\353.683,	 6.623\303.138,	   49.999997,	   -1.#IND00,	   93.076348,	   50.545517,	   -1.#IND00,	   -1.#IND00
    0.313292,	99.699\ 1.183,	 6.976\311.243,	   49.999994,	   -1.#IND00,	   92.722521,	   49.940491,	   -1.#IND00,	   -1.#IND00
    0.313708,	99.699\ 8.683,	 7.337\318.555,	   49.999987,	   -1.#IND00,	   92.362345,	   50.128234,	   -1.#IND00,	   -1.#IND00
    0.314125,	99.699\16.183,	 7.680\325.194,	   49.999989,	   -1.#IND00,	   92.019398,	   50.989420,	   -1.#IND00,	   -1.#IND00
    0.314542,	99.699\23.683,	 7.986\331.291,	   49.999994,	   -1.#IND00,	   91.713467,	   52.392180,	   -1.#IND00,	   -1.#IND00
    0.314958,	99.699\31.183,	 8.239\336.973,	   49.999995,	   -1.#IND00,	   91.460264,	   54.209804,	   -1.#IND00,	   -1.#IND00
    0.315375,	99.699\38.683,	 8.427\342.356,	   49.999989,	   -1.#IND00,	   91.271600,	   56.326550,	   -1.#IND00,	   -1.#IND00
    0.315792,	99.699\46.183,	 8.543\347.548,	   49.999985,	   -1.#IND00,	   91.155777,	   58.635201,	   -1.#IND00,	   -1.#IND00
    0.316208,	99.699\53.683,	 8.581\352.646,	   49.999996,	   -1.#IND00,	   91.117626,	   61.037487,	   -1.#IND00,	   -1.#IND00
    0.316625,	99.699\61.183,	 8.540\357.744,	   49.999996,	   -1.#IND00,	   91.158693,	   63.438725,	   -1.#IND00,	   -1.#IND00
    0.317042,	99.699\68.683,	 8.422\ 2.941,	   49.999986,	   -1.#IND00,	   91.277306,	   65.742182,	   -1.#IND00,	   -1.#IND00
    0.317458,	99.699\76.183,	 8.230\ 8.334,	   49.999988,	   -1.#IND00,	   91.468503,	   67.849352,	   -1.#IND00,	   -1.#IND00
    0.317875,	99.699\83.683,	 7.975\14.029,	   49.999996,	   -1.#IND00,	   91.723899,	   69.654157,	   -1.#IND00,	   -1.#IND00
    0.318292,	99.699\91.183,	 7.668\20.144,	   49.999994,	   -1.#IND00,	   92.031475,	   71.038918,	   -1.#IND00,	   -1.#IND00
    0.318708,	99.699\98.683,	 7.324\26.805,	   49.999988,	   -1.#IND00,	   92.375436,	   71.877548,	   -1.#IND00,	   -1.#IND00
    0.319125,	99.699\106.183,	 6.963\34.144,	   49.999987,	   -1.#IND00,	   92.735891,	   72.038724,	   -1.#IND00,	   -1.#IND00
    0.319542,	99.699\113.683,	 6.610\42.281,	   49.999994,	   -1.#IND00,	   93.088909,	   71.401988,	   -1.#IND00,	   -1.#IND00
    0.319958,	99.699\121.183,	 6.292\51.292,	   49.999996,	   -1.#IND00,	   93.407352,	   69.890641,	   -1.#IND00,	   -1.#IND00
    0.320375,	99.699\128.683,	 6.037\61.168,	   49.999987,	   -1.#IND00,	   93.662422,	   67.515214,	   -1.#IND00,	   -1.#IND00
    0.320792,	99.699\136.183,	 5.872\71.758,	   49.999986,	   -1.#IND00,	   93.827455,	   64.424890,	   -1.#IND00,	   -1.#IND00
    0.321208,	99.699\143.683,	 5.816\82.756,	   49.999997,	   -1.#IND00,	   93.883379,	   60.927348,	   -1.#IND00,	   -1.#IND00
    0.321625,	99.699\151.183,	 5.876\93.745,	   49.999994,	   -1.#IND00,	   93.823229,	   57.437843,	   -1.#IND00,	   -1.#IND00
    0.322042,	99.699\158.683,	 6.045\104.314,	   49.999987,	   -1.#IND00,	   93.654416,	   54.369487,	   -1.#IND00,	   -1.#IND00
    0.322458,	99.699\166.183,	 6.302\114.159,	   49.999988,	   -1.#IND00,	   93.396597,	   52.023842,	   -1.#IND00,	   -1.#IND00
    0.322875,	99.699\173.683,	 6.623\123.138,	   49.999995,	   -1.#IND00,	   93.076376,	   50.545334,	   -1.#IND00,	   -1.#IND00
    0.323292,	99.699\181.183,	 6.976\131.243,	   49.999995,	   -1.#IND00,	   92.722536,	   49.940453,	   -1.#IND00,	   -1.#IND00
    0.323708,	99.699\188.683,	 7.337\138.555,	   49.999988,	   -1.#IND00,	   92.362327,	   50.128432,	   -1.#IND00,	   -1.#IND00
    0.324125,	99.699\196.183,	 7.680\145.194,	   49.999990,	   -1.#IND00,	   92.019393,	   50.989407,	   -1.#IND00,	   -1.#IND00
    0.324542,	99.699\203.683,	 7.986\151.291,	   49.999993,	   -1.#IND00,	   91.713471,	   52.392077,	   -1.#IND00,	   -1.#IND00
    0.324958,	99.699\211.183,	 8.239\156.973,	   49.999995,	   -1.#IND00,	   91.460270,	   54.209731,	   -1.#IND00,	   -1.#IND00
    0.325375,	99.699\218.683,	 8.427\162.357,	   49.999990,	   -1.#IND00,	   91.271607,	   56.326507,	   -1.#IND00,	   -1.#IND00
    0.325792,	99.699\226.183,	 8.543\167.548,	   49.999988,	   -1.#IND00,	   91.155771,	   58.635369,	   -1.#IND00,	   -1.#IND00
    0.326208,	99.699\233.683,	 8.581\172.645,	   49.999994,	   -1.#IND00,	   91.117618,	   61.037511,	   -1.#IND00,	   -1.#IND00
    0.326625,	99.699\241.183,	 8.540\177.745,	   49.999996,	   -1.#IND00,	   91.158692,	   63.438474,	   -1.#IND00,	   -1.#IND00
    0.327042,	99.699\248.683,	 8.422\182.941,	   49.999988,	   -1.#IND00,	   91.277312,	   65.742182,	   -1.#IND00,	   -1.#IND00
    0.327458,	99.699\256.183,	 8.230\188.334,	   49.999989,	   -1.#IND00,	   91.468506,	   67.849481,	   -1.#IND00,	   -1.#IND00
    0.327875,	99.699\263.683,	 7.975\194.029,	   49.999994,	   -1.#IND00,	   91.723895,	   69.654165,	   -1.#IND00,	   -1.#IND00
    0.328292,	99.699\271.183,	 7.668\200.144,	   49.999994,	   -1.#IND00,	   92.031471,	   71.038917,	   -1.#IND00,	   -1.#IND00
    0.328708,	99.699\278.683,	 7.324\206.806,	   49.999989,	   -1.#IND00,	   92.375427,	   71.877429,	   -1.#IND00,	   -1.#IND00
    0.329125,	99.699\286.183,	 6.963\214.144,	   49.999989,	   -1.#IND00,	   92.735891,	   72.038679,	   -1.#IND00,	   -1.#IND00
    0.329542,	99.699\293.683,	 6.610\222.281,	   49.999993,	   -1.#IND00,	   93.088926,	   71.402169,	   -1.#IND00,	   -1.#IND00
    0.329958,	99.699\301.183,	 6.292\231.292,	   49.999996,	   -1.#IND00,	   93.407344,	   69.890655,	   -1.#IND00,	   -1.#IND00
    0.330375,	99.699\308.683,	 6.037\241.168,	   49.999989,	   -1.#IND00,	   93.662403,	   67.515126,	   -1.#IND00,	   -1.#IND00
    0.330792,	99.699\316.183,	 5.872\251.758,	   49.999989,	   -1.#IND00,	   93.827463,	   64.424894,	   -1.#IND00,	   -1.#IND00
    0.331208,	99.699\323.683,	 5.816\262.756,	   49.999995,	   -1.#IND00,	   93.883385,	   60.927369,	   -1.#IND00,	   -1.#IND00
    0.331625,	99.699\331.183,	 5.876\273.745,	   49.999995,	   -1.#IND00,	   93.823234,	   57.437873,	   -1.#IND00,	   -1.#IND00
    0.332042,	99.699\338.683,	 6.045\284.313,	   49.999988,	   -1.#IND00,	   93.654415,	   54.369528,	   -1.#IND00,	   -1.#IND00
    0.332458,	99.699\346.183,	 6.302\294.159,	   49.999990,	   -1.#IND00,	   93.396580,	   52.023910,	   -1.#IND00,	   -1.#IND00
    0.332875,	99.699\353.683,	 6.623\303.138,	   49.999993,	   -1.#IND00,	   93.076382,	   50.545268,	   -1.#IND00,	   -1.#IND00
    0.333292,	99.699\ 1.183,	 6.976\311.243,	   49.999995,	   -1.#IND00,	   92.722554,	   49.940365,	   -1.#IND00,	   -1.#IND00
    0.333708,	99.699\ 8.683,	 7.337\318.554,	   49.999989,	   -1.#IND00,	   92.362324,	   50.128521,	   -1.#IND00,	   -1.#IND00
    0.334125,	99.699\16.183,	 7.680\325.194,	   49.999992,	   -1.#IND00,	   92.019389,	   50.989466,	   -1.#IND00,	   -1.#IND00
    0.334542,	99.699\23.683,	 7.986\331.291,	   49.999992,	   -1.#IND00,	   91.713471,	   52.392061,	   -1.#IND00,	   -1.#IND00
    0.334958,	99.699\31.183,	 8.239\336.973,	   49.999995,	   -1.#IND00,	   91.460271,	   54.209703,	   -1.#IND00,	   -1.#IND00
    0.335375,	99.699\38.683,	 8.427\342.357,	   49.999991,	   -1.#IND00,	   91.271613,	   56.326432,	   -1.#IND00,	   -1.#IND00
    0.335792,	99.699\46.183,	 8.543\347.548,	   49.999990,	   -1.#IND00,	   91.155773,	   58.635422,	   -1.#IND00,	   -1.#IND00
    0.336208,	99.699\53.683,	 8.581\352.645,	   49.999992,	   -1.#IND00,	   91.117615,	   61.037598,	   -1.#IND00,	   -1.#IND00
    0.336625,	99.699\61.183,	 8.540\357.745,	   49.999996,	   -1.#IND00,	   91.158690,	   63.438393,	   -1.#IND00,	   -1.#IND00
    0.337042,	99.699\68.683,	 8.422\ 2.941,	   49.999990,	   -1.#IND00,	   91.277312,	   65.742127,	   -1.#IND00,	   -1.#IND00
    0.337458,	99.699\76.183,	 8.230\ 8.333,	   49.999991,	   -1.#IND00,	   91.468508,	   67.849514,	   -1.#IND00,	   -1.#IND00
    0.337875,	99.699\83.683,	 7.975\14.029,	   49.999993,	   -1.#IND00,	   91.723894,	   69.654178,	   -1.#IND00,	   -1.#IND00
    0.338292,	99.699\91.183,	 7.668\20.144,	   49.999995,	   -1.#IND00,	   92.031470,	   71.038946,	   -1.#IND00,	   -1.#IND00
    0.338708,	99.699\98.683,	 7.324\26.806,	   49.999990,	   -1.#IND00,	   92.375422,	   71.877374,	   -1.#IND00,	   -1.#IND00
    0.339125,	99.699\106.183,	 6.963\34.144,	   49.999991,	   -1.#IND00,	   92.735887,	   72.038616,	   -1.#IND00,	   -1.#IND00
    0.339542,	99.699\113.683,	 6.610\42.281,	   49.999992,	   -1.#IND00,	   93.088935,	   71.402250,	   -1.#IND00,	   -1.#IND00
    0.339958,	99.699\121.183,	 6.292\51.292,	   49.999996,	   -1.#IND00,	   93.407344,	   69.890701,	   -1.#IND00,	   -1.#IND00
    0.340375,	99.699\128.683,	 6.037\61.168,	   49.999990,	   -1.#IND00,	   93.662393,	   67.515103,	   -1.#IND00,	   -1.#IND00
    0.340792,	99.699\136.183,	 5.872\71.758,	   49.999990,	   -1.#IND00,	   93.827462,	   64.424890,	   -1.#IND00,	   -1.#IND00
    0.341208,	99.699\143.683,	 5.816\82.756,	   49.999993,	   -1.#IND00,	   93.883385,	   60.927366,	   -1.#IND00,	   -1.#IND00
    0.341625,	99.699\151.183,	 5.876\93.745,	   49.999995,	   -1.#IND00,	   93.823241,	   57.437876,	   -1.#IND00,	   -1.#IND00
    0.342042,	99.699\158.683,	 6.045\104.313,	   49.999990,	   -1.#IND00,	   93.654422,	   54.369543,	   -1.#IND00,	   -1.#IND00
    0.342458,	99.699\166.183,	 6.302\114.159,	   49.999991,	   -1.#IND00,	   93.396571,	   52.023971,	   -1.#IND00,	   -1.#IND00
    0.342875,	99.699\173.683,	 6.623\123.138,	   49.999992,	   -1.#IND00,	   93.076381,	   50.545263,	   -1.#IND00,	   -1.#IND00
    0.343292,	99.699\181.183,	 6.976\131.243,	   49.999995,	   -1.#IND00,	   92.722562,	   49.940301,	   -1.#IND00,	   -1.#IND00
    0.343708,	99.699\188.683,	 7.337\138.554,	   49.999991,	   -1.#IND00,	   92.362324,	   50.128533,	   -1.#IND00,	   -1.#IND00
    0.344125,	99.699\196.183,	 7.680\145.193,	   49.999992,	   -1.#IND00,	   92.019390,	   50.989464,	   -1.#IND00,	   -1.#IND00
    0.344542,	99.699\203.683,	 7.986\151.291,	   49.999992,	   -1.#IND00,	   91.713471,	   52.392060,	   -1.#IND00,	   -1.#IND00
    0.344958,	99.699\211.183,	 8.239\156.973,	   49.999994,	   -1.#IND00,	   91.460270,	   54.209707,	   -1.#IND00,	   -1.#IND00
    0.345375,	99.699\218.683,	 8.427\162.357,	   49.999992,	   -1.#IND00,	   91.271616,	   56.326354,	   -1.#IND00,	   -1.#IND00
    0.345792,	99.699\226.183,	 8.543\167.548,	   49.999992,	   -1.#IND00,	   91.155775,	   58.635414,	   -1.#IND00,	   -1.#IND00
    0.346208,	99.699\233.683,	 8.581\172.645,	   49.999992,	   -1.#IND00,	   91.117613,	   61.037655,	   -1.#IND00,	   -1.#IND00
    0.346625,	99.699\241.183,	 8.540\177.745,	   49.999995,	   -1.#IND00,	   91.158688,	   63.438342,	   -1.#IND00,	   -1.#IND00
    0.347042,	99.699\248.683,	 8.422\182.941,	   49.999991,	   -1.#IND00,	   91.277312,	   65.742090,	   -1.#IND00,	   -1.#IND00
    0.347458,	99.699\256.183,	 8.230\188.333,	   49.999992,	   -1.#IND00,	   91.468508,	   67.849517,	   -1.#IND00,	   -1.#IND00
    0.347875,	99.699\263.683,	 7.975\194.029,	   49.999993,	   -1.#IND00,	   91.723893,	   69.654159,	   -1.#IND00,	   -1.#IND00
    0.348292,	99.699\271.183,	 7.668\200.144,	   49.999994,	   -1.#IND00,	   92.031471,	   71.038991,	   -1.#IND00,	   -1.#IND00
    0.348708,	99.699\278.683,	 7.324\206.806,	   49.999991,	   -1.#IND00,	   92.375419,	   71.877379,	   -1.#IND00,	   -1.#IND00
    0.349125,	99.699\286.183,	 6.963\214.144,	   49.999992,	   -1.#IND00,	   92.735880,	   72.038544,	   -1.#IND00,	   -1.#IND00
    0.349542,	99.699\293.683,	 6.610\222.281,	   49.999992,	   -1.#IND00,	   93.088938,	   71.402276,	   -1.#IND00,	   -1.#IND00
    0.349958,	99.699\301.183,	 6.292\231.292,	   49.999995,	   -1.#IND00,	   93.407347,	   69.890742,	   -1.#IND00,	   -1.#IND00
    0.350375,	99.699\308.683,	 6.037\241.168,	   49.999992,	   -1.#IND00,	   93.662388,	   67.515102,	   -1.#IND00,	   -1.#IND00
    0.350792,	99.699\316.183,	 5.872\251.758,	   49.999991,	   -1.#IND00,	   93.827462,	   64.424907,	   -1.#IND00,	   -1.#IND00
    0.351208,	99.699\323.683,	 5.816\262.756,	   49.999992,	   -1.#IND00,	   93.883382,	   60.927376,	   -1.#IND00,	   -1.#IND00
    0.351625,	99.699\331.183,	 5.876\273.745,	   49.999995,	   -1.#IND00,	   93.823241,	   57.437883,	   -1.#IND00,	   -1.#IND00
    0.352042,	99.699\338.683,	 6.045\284.313,	   49.999991,	   -1.#IND00,	   93.654430,	   54.369542,	   -1.#IND00,	   -1.#IND00
    0.352458,	99.699\346.183,	 6.302\294.159,	   49.999992,	   -1.#IND00,	   93.396568,	   52.024005,	   -1.#IND00,	   -1.#IND00
    0.352875,	99.699\353.683,	 6.623\303.138,	   49.999992,	   -1.#IND00,	   93.076377,	   50.545285,	   -1.#IND00,	   -1.#IND00
    0.353292,	99.699\ 1.183,	 6.976\311.243,	   49.999994,	   -1.#IND00,	   92.722568,	   49.940270,	   -1.#IND00,	   -1.#IND00
    0.353708,	99.699\ 8.683,	 7.337\318.554,	   49.999992,	   -1.#IND00,	   92.362327,	   50.128539,	   -1.#IND00,	   -1.#IND00
    0.354125,	99.699\16.183,	 7.680\325.193,	   49.999993,	   -1.#IND00,	   92.019391,	   50.989475,	   -1.#IND00,	   -1.#IND00
    0.354542,	99.699\23.683,	 7.986\331.291,	   49.999992,	   -1.#IND00,	   91.713472,	   52.392060,	   -1.#IND00,	   -1.#IND00
    0.354958,	99.699\31.183,	 8.239\336.973,	   49.999994,	   -1.#IND00,	   91.460268,	   54.209733,	   -1.#IND00,	   -1.#IND00
    0.355375,	99.699\38.683,	 8.427\342.357,	   49.999993,	   -1.#IND00,	   91.271617,	   56.326326,	   -1.#IND00,	   -1.#IND00
    0.355792,	99.699\46.183,	 8.543\347.548,	   49.999993,	   -1.#IND00,	   91.155777,	   58.635381,	   -1.#IND00,	   -1.#IND00
    0.356208,	99.699\53.683,	 8.581\352.645,	   49.999992,	   -1.#IND00,	   91.117613,	   61.037690,	   -1.#IND00,	   -1.#IND00
    0.356625,	99.699\61.183,	 8.540\357.745,	   49.999994,	   -1.#IND00,	   91.158687,	   63.438345,	   -1.#IND00,	   -1.#IND00
    0.357042,	99.699\68.683,	 8.422\ 2.941,	   49.999992,	   -1.#IND00,	   91.277311,	   65.742067,	   -1.#IND00,	   -1.#IND00
    0.357458,	99.699\76.183,	 8.230\ 8.333,	   49.999992,	   -1.#IND00,	   91.468507,	   67.849514,	   -1.#IND00,	   -1.#IND00
    0.357875,	99.699\83.683,	 7.975\14.029,	   49.999992,	   -1.#IND00,	   91.723892,	   69.654136,	   -1.#IND00,	   -1.#IND00
    0.358292,	99.699\91.183,	 7.668\20.144,	   49.999994,	   -1.#IND00,	   92.031471,	   71.039001,	   -1.#IND00,	   -1.#IND00
    0.358708,	99.699\98.683,	 7.324\26.806,	   49.999992,	   -1.#IND00,	   92.375418,	   71.877397,	   -1.#IND00,	   -1.#IND00
    0.359125,	99.699\106.183,	 6.963\34.144,	   49.999993,	   -1.#IND00,	   92.735876,	   72.038514,	   -1.#IND00,	   -1.#IND00
    0.359542,	99.699\113.683,	 6.610\42.281,	   49.999992,	   -1.#IND00,	   93.088938,	   71.402277,	   -1.#IND00,	   -1.#IND00
    0.359958,	99.699\121.183,	 6.292\51.292,	   49.999994,	   -1.#IND00,	   93.407348,	   69.890766,	   -1.#IND00,	   -1.#IND00
    0.360375,	99.699\128.683,	 6.037\61.168,	   49.999993,	   -1.#IND00,	   93.662386,	   67.515110,	   -1.#IND00,	   -1.#IND00
    0.360792,	99.699\136.183,	 5.872\71.758,	   49.999992,	   -1.#IND00,	   93.827462,	   64.424924,	   -1.#IND00,	   -1.#IND00
    0.361208,	99.699\143.683,	 5.816\82.756,	   49.999992,	   -1.#IND00,	   93.883380,	   60.927387,	   -1.#IND00,	   -1.#IND00
    0.361625,	99.699\151.183,	 5.876\93.745,	   49.999994,	   -1.#IND00,	   93.823240,	   57.437889,	   -1.#IND00,	   -1.#IND00
    0.362042,	99.699\158.683,	 6.045\104.313,	   49.999992,	   -1.#IND00,	   93.654435,	   54.369539,	   -1.#IND00,	   -1.#IND00
    0.362458,	99.699\166.183,	 6.302\114.159,	   49.999993,	   -1.#IND00,	   93.396569,	   52.024022,	   -1.#IND00,	   -1.#IND00
    0.362875,	99.699\173.683,	 6.623\123.138,	   49.999992,	   -1.#IND00,	   93.076376,	   50.545304,	   -1.#IND00,	   -1.#IND00
    0.363292,	99.699\181.183,	 6.976\131.243,	   49.999994,	   -1.#IND00,	   92.722570,	   49.940254,	   -1.#IND00,	   -1.#IND00
    0.363708,	99.699\188.683,	 7.337\138.554,	   49.999992,	   -1.#IND00,	   92.362327,	   50.128533,	   -1.#IND00,	   -1.#IND00
    0.364125,	99.699\196.183,	 7.680\145.193,	   49.999993,	   -1.#IND00,	   92.019392,	   50.989457,	   -1.#IND00,	   -1.#IND00
    0.364542,	99.699\203.683,	 7.986\151.291,	   49.999992,	   -1.#IND00,	   91.713474,	   52.392039,	   -1.#IND00,	   -1.#IND00
    0.364958,	99.699\211.183,	 8.239\156.973,	   49.999993,	   -1.#IND00,	   91.460268,	   54.209744,	   -1.#IND00,	   -1.#IND00
    0.365375,	99.699\218.683,	 8.427\162.357,	   49.999993,	   -1.#IND00,	   91.271617,	   56.326303,	   -1.#IND00,	   -1.#IND00
    0.365792,	99.699\226.183,	 8.543\167.548,	   49.999993,	   -1.#IND00,	   91.155778,	   58.635347,	   -1.#IND00,	   -1.#IND00
    0.366208,	99.699\233.683,	 8.581\172.645,	   49.999992,	   -1.#IND00,	   91.117613,	   61.037693,	   -1.#IND00,	   -1.#IND00
    0.366625,	99.699\241.183,	 8.540\177.745,	   49.999994,	   -1.#IND00,	   91.158686,	   63.438328,	   -1.#IND00,	   -1.#IND00
    0.367042,	99.699\248.683,	 8.422\182.941,	   49.999993,	   -1.#IND00,	   91.277310,	   65.742053,	   -1.#IND00,	   -1.#IND00
    0.367458,	99.699\256.183,	 8.230\188.333,	   49.999993,	   -1.#IND00,	   91.468506,	   67.849515,	   -1.#IND00,	   -1.#IND00
    0.367875,	99.699\263.683,	 7.975\194.029,	   49.999992,	   -1.#IND00,	   91.723890,	   69.654110,	   -1.#IND00,	   -1.#IND00
    0.368292,	99.699\271.183,	 7.668\200.144,	   49.999994,	   -1.#IND00,	   92.031470,	   71.039003,	   -1.#IND00,	   -1.#IND00
    0.368708,	99.699\278.683,	 7.324\206.805,	   49.999993,	   -1.#IND00,	   92.375418,	   71.877421,	   -1.#IND00,	   -1.#IND00
    0.369125,	99.699\286.183,	 6.963\214.144,	   49.999993,	   -1.#IND00,	   92.735872,	   72.038496,	   -1.#IND00,	   -1.#IND00
    0.369542,	99.699\293.683,	 6.610\222.281,	   49.999992,	   -1.#IND00,	   93.088936,	   71.402274,	   -1.#IND00,	   -1.#IND00
    0.369958,	99.699\301.183,	 6.292\231.292,	   49.999994,	   -1.#IND00,	   93.407348,	   69.890782,	   -1.#IND00,	   -1.#IND00
    0.370375,	99.699\308.683,	 6.037\241.168,	   49.999993,	   -1.#IND00,	   93.662384,	   67.515114,	   -1.#IND00,	   -1.#IND00
    0.370792,	99.699\316.183,	 5.872\251.758,	   49.999993,	   -1.#IND00,	   93.827464,	   64.424942,	   -1.#IND00,	   -1.#IND00
    0.371208,	99.699\323.683,	 5.816\262.755,	   49.999992,	   -1.#IND00,	   93.883381,	   60.927406,	   -1.#IND00,	   -1.#IND00
    0.371625,	99.699\331.183,	 5.876\273.745,	   49.999994,	   -1.#IND00,	   93.823237,	   57.437903,	   -1.#IND00,	   -1.#IND00
    0.372042,	99.699\338.683,	 6.045\284.313,	   49.999992,	   -1.#IND00,	   93.654439,	   54.369541,	   -1.#IND00,	   -1.#IND00
    0.372458,	99.699\346.183,	 6.302\294.159,	   49.999993,	   -1.#IND00,	   93.396571,	   52.024029,	   -1.#IND00,	   -1.#IND00
    0.372875,	99.699\353.683,	 6.623\303.138,	   49.999992,	   -1.#IND00,	   93.076375,	   50.545320,	   -1.#IND00,	   -1.#IND00
    0.373292,	99.699\ 1.183,	 6.976\311.243,	   49.999993,	   -1.#IND00,	   92.722572,	   49.940251,	   -1.#IND00,	   -1.#IND00
    0.373708,	99.699\ 8.683,	 7.337\318.554,	   49.999993,	   -1.#IND00,	   92.362329,	   50.128538,	   -1.#IND00,	   -1.#IND00
    0.374125,	99.699\16.183,	 7.680\325.193,	   49.999993,	   -1.#IND00,	   92.019393,	   50.989463,	   -1.#IND00,	   -1.#IND00
    0.374542,	99.699\23.683,	 7.986\331.291,	   49.999992,	   -1.#IND00,	   91.713476,	   52.392027,	   -1.#IND00,	   -1.#IND00
    0.374958,	99.699\31.183,	 8.239\336.973,	   49.999993,	   -1.#IND00,	   91.460268,	   54.209755,	   -1.#IND00,	   -1.#IND00
    0.375375,	99.699\38.683,	 8.427\342.357,	   49.999993,	   -1.#IND00,	   91.271617,	   56.326308,	   -1.#IND00,	   -1.#IND00
    0.375792,	99.699\46.183,	 8.543\347.548,	   49.999993,	   -1.#IND00,	   91.155779,	   58.635325,	   -1.#IND00,	   -1.#IND00
    0.376208,	99.699\53.683,	 8.581\352.645,	   49.999992,	   -1.#IND00,	   91.117613,	   61.037695,	   -1.#IND00,	   -1.#IND00
    0.376625,	99.699\61.183,	 8.540\357.745,	   49.999993,	   -1.#IND00,	   91.158686,	   63.438330,	   -1.#IND00,	   -1.#IND00
    0.377042,	99.699\68.683,	 8.422\ 2.941,	   49.999993,	   -1.#IND00,	   91.277310,	   65.742040,	   -1.#IND00,	   -1.#IND00
    0.377458,	99.699\76.183,	 8.230\ 8.333,	   49.999993,	   -1.#IND00,	   91.468506,	   67.849518,	   -1.#IND00,	   -1.#IND00
    0.377875,	99.699\83.683,	 7.975\14.029,	   49.999992,	   -1.#IND00,	   91.723888,	   69.654096,	   -1.#IND00,	   -1.#IND00
    0.378292,	99.699\91.183,	 7.668\20.144,	   49.999993,	   -1.#IND00,	   92.031469,	   71.038989,	   -1.#IND00,	   -1.#IND00
    0.378708,	99.699\98.683,	 7.324\26.805,	   49.999993,	   -1.#IND00,	   92.375417,	   71.877433,	   -1.#IND00,	   -1.#IND00
    0.379125,	99.699\106.183,	 6.963\34.144,	   49.999993,	   -1.#IND00,	   92.735870,	   72.038494,	   -1.#IND00,	   -1.#IND00
